latitude,longitude,time_index,is_trend
42.16545100000005,-60.10657000000002,717,True
44.677287957539704,-59.81114691984129,2399,True
47.010363481834794,-57.53178588992165,8593,True
45.12353244049006,-58.79966561287043,2767,True
46.375640415248654,-48.85220271905593,191,True
48.15117535039684,-54.16412472658728,8624,True
47.07139342279941,-58.262220723809484,8238,True
48.21350158571427,-53.97817701428573,3181,True
46.940246553011185,-54.51599585294118,3857,True
44.17122158306408,-60.680419666473455,2756,True
47.487087388888874,-54.14068336666668,3906,True
46.97454551266163,-54.536850375367884,2777,True
48.595426244588765,-56.82913190555552,4224,True
47.36647485119046,-54.53916741190474,1340,True
47.14323294047622,-51.46437080000003,6096,True
47.66593799999997,-54.11046500000001,3187,True
47.12086315115441,-55.776640982684,2007,True
46.746429645238116,-55.24414116742424,8606,True
46.97454551266163,-54.536850375367884,2777,True
47.51112699999999,-52.44033233333338,2315,True
46.017603050000005,-60.04760266666663,1634,True
46.85821972407396,-56.25900693851915,6074,True
47.21843821809856,-56.61121302559926,5693,True
47.29712999999997,-54.9009472,2062,True
38.91562349999998,-71.78179660000002,1984,True
33.48362099999999,-74.91502899999996,2657,True
47.43312381666672,-55.803650933333344,3124,True
46.675641992354876,-54.64674512692864,6098,True
47.9562648,-52.02745640000002,5360,True
43.85702046428568,-63.41384516309524,2761,True
46.017603050000005,-60.04760266666663,3461,True
47.02537665558751,-55.59059614268643,3519,True
46.57838012839294,-56.98171797866037,6057,True
47.21843821809856,-56.61121302559926,5693,True
45.12353244049006,-58.79966561287043,2767,True
43.206215000000036,-62.620936000000064,8202,True
45.76130903690477,-46.53488379047618,189,True
47.13244663333334,-49.07102519999999,187,True
44.92668088333334,-57.15036145238091,2753,True
47.810414150000014,-53.67943384999997,3101,True
46.97454551266163,-54.536850375367884,6064,True
46.85821972407396,-56.25900693851915,3883,True
47.56842670238098,-52.44216323333334,3172,True
53.92306549087299,-59.33249453531744,2055,True
47.66593799999997,-54.11046500000001,3187,True
46.17317011784603,-58.32756699022924,3862,True
46.57838012839294,-56.98171797866037,6057,True
44.677287957539704,-59.81114691984129,2399,True
46.017603050000005,-60.04760266666663,1634,True
35.30808799999999,-72.53813000000005,2964,True
47.532163054173296,-55.28880406818178,2045,True
48.31840639689754,-60.19601087106781,2799,True
47.38878469801586,-54.5430341055556,4627,True
44.812249338095235,-62.39618365674603,2755,True
46.29780240238097,-56.75195107777778,2013,True
45.863105108874464,-44.023205583658026,190,True
47.034216000000036,-55.08675253333333,2844,True
46.29780240238097,-56.75195107777778,2013,True
46.29279096458748,-54.03588654499983,6077,True
46.40476135000001,-57.69317923333327,2005,True
47.05452649470837,-58.32963121288907,3506,True
46.375640415248654,-48.85220271905593,1652,True
45.88068909378265,-52.097297382111535,6084,True
46.69451286937234,-57.899823511976905,2039,True
44.503256833333324,-61.42787871666665,3184,True
44.17122158306408,-60.680419666473455,3487,True
44.677287957539704,-59.81114691984129,6051,True
47.70405287619048,-53.62668073095237,3178,True
46.82593282214936,-53.17234193790117,2414,True
46.375640415248654,-48.85220271905593,191,True
47.66593799999997,-54.11046500000001,3187,True
46.57838012839294,-56.98171797866037,2770,True
46.60558356995505,-53.94329081540403,3878,True
45.306195999999964,-56.452595,0,True
46.82593282214936,-53.17234193790117,3875,True
48.31840639689754,-60.19601087106781,4991,True
46.85821972407396,-56.25900693851915,3883,True
44.10786300000004,-62.26638199999992,2727,True
42.47510300000003,-64.51740400000006,8183,True
48.07952769285715,-52.60586298015875,7883,True
41.40974700000003,-66.01030400000005,1365,True
47.00315691636397,-59.17166935886805,8239,True
47.0006852047619,-59.311276495238126,2373,True
46.57838012839294,-56.98171797866037,6057,True
46.46444689999999,-56.05637243333333,3117,True
47.903697821212106,-56.91231229931458,1345,True
47.43312381666672,-55.803650933333344,3124,True
46.57838012839294,-56.98171797866037,6057,True
47.15937820887446,-55.47493811958872,1343,True
46.6090547626984,-54.990500467063484,8602,True
44.697290349999996,-61.284199599999965,1635,True
42.303461599999984,-63.01546959999992,8188,True
48.049179245634996,-51.85125224007928,184,True
45.652712779776095,-56.38091765000515,2776,True
44.10786300000004,-62.26638199999992,2727,True
47.882066737315455,-54.73386501692753,3131,True
48.359846069140964,-54.338469127357605,3892,True
42.15603999999994,-63.392633999999916,2521,True
47.877718608618004,-54.11130430715421,3170,True
47.07139342279941,-58.262220723809484,8238,True
43.85702046428568,-63.41384516309524,2761,True
47.877718608618004,-54.11130430715421,3170,True
47.14323294047622,-51.46437080000003,6096,True
45.863105108874464,-44.023205583658026,190,True
46.57838012839294,-56.98171797866037,6057,True
44.677287957539704,-59.81114691984129,3860,True
44.17122158306408,-60.680419666473455,2756,True
48.97499900000006,-57.03459900000004,3956,True
44.17122158306408,-60.680419666473455,7870,True
45.87073485714288,-53.2640347857143,3841,True
45.652712779776095,-56.38091765000515,2776,True
46.40476135000001,-57.69317923333327,2005,True
47.227293388888846,-58.31730329999993,1714,True
48.75334924087304,-54.722830597186146,3545,True
46.29279096458748,-54.03588654499983,6077,True
44.812249338095235,-62.39618365674603,2025,True
47.07139342279941,-58.262220723809484,3855,True
46.29279096458748,-54.03588654499983,6077,True
46.46444689999999,-56.05637243333333,3117,True
47.51112699999999,-52.44033233333338,1951,True
47.034216000000036,-55.08675253333333,1383,True
46.29279096458748,-54.03588654499983,6077,True
43.829380000000036,-62.0617950000001,3189,True
40.546325,-67.51465999999994,2462,True
47.55575958690477,-56.684191475000006,5355,True
45.23099066668056,-59.52475292874072,7532,True
46.375640415248654,-48.85220271905593,191,True
46.556800528571415,-59.413029573809496,2765,True
44.494259114682535,-61.626222203860024,3119,True
47.487087388888874,-54.14068336666668,4271,True
53.92306549087299,-59.33249453531744,3150,True
47.05452649470837,-58.32963121288907,2775,True
44.494259114682535,-61.626222203860024,2754,True
47.985754282215005,-53.764083246608976,3179,True
52.53189647222218,-58.227754722222244,3159,True
45.74221882678573,-56.38687971152599,3882,True
47.010363481834794,-57.53178588992165,8958,True
48.15117535039684,-54.16412472658728,8624,True
47.13244663333334,-49.07102519999999,187,True
47.877718608618004,-54.11130430715421,7188,True
45.652712779776095,-56.38091765000515,2776,True
47.29712999999997,-54.9009472,6079,True
46.1701404053863,-57.26629284628706,2051,True
46.35589200000002,-56.402766999999905,1630,True
45.88068909378265,-52.097297382111535,6084,True
44.88897600000002,-60.223532999999996,1401,True
45.23099066668056,-59.52475292874072,7898,True
46.482785340052985,-55.47983228058468,8615,True
46.57838012839294,-56.98171797866037,6057,True
46.698597800000044,-57.081733166666645,3043,True
47.00315691636397,-59.17166935886805,8239,True
46.29279096458748,-54.03588654499983,6077,True
44.17122158306408,-60.680419666473455,1660,True
46.97454551266163,-54.536850375367884,8621,True
47.00315691636397,-59.17166935886805,8239,True
46.82593282214936,-53.17234193790117,8623,True
48.97499900000006,-57.03459900000004,3956,True
46.017603050000005,-60.04760266666663,3461,True
47.15937820887446,-55.47493811958872,1343,True
45.74221882678573,-56.38687971152599,3882,True
43.42692100000006,-61.36937199999993,5265,True
46.6090547626984,-54.990500467063484,8602,True
47.010363481834794,-57.53178588992165,7863,True
47.29712999999997,-54.9009472,2062,True
46.675641992354876,-54.64674512692864,6098,True
47.47329800000001,-58.45019699999995,2830,True
46.746429645238116,-55.24414116742424,8606,True
46.97454551266163,-54.536850375367884,8621,True
45.88068909378265,-52.097297382111535,6084,True
45.74221882678573,-56.38687971152599,3882,True
48.049179245634996,-51.85125224007928,4933,True
48.70317094791042,-52.657941943351105,6059,True
47.289016000000004,-56.84479735000003,2793,True
46.85821972407396,-56.25900693851915,3883,True
47.00315691636397,-59.17166935886805,8239,True
46.29279096458748,-54.03588654499983,6077,True
42.00584400000006,-66.39248700000005,2250,True
45.6876819583334,-52.741027499999966,7867,True
47.14323294047622,-51.46437080000003,6096,True
44.494259114682535,-61.626222203860024,2754,True
44.677287957539704,-59.81114691984129,6051,True
45.74221882678573,-56.38687971152599,3882,True
44.17122158306408,-60.680419666473455,2756,True
47.12086315115441,-55.776640982684,2007,True
47.877718608618004,-54.11130430715421,1344,True
47.36647485119046,-54.53916741190474,5358,True
48.70317094791042,-52.657941943351105,6059,True
48.15117535039684,-54.16412472658728,7894,True
47.877718608618004,-54.11130430715421,3170,True
47.010363481834794,-57.53178588992165,8593,True
42.10377200000002,-60.50739100000001,721,True
46.97454551266163,-54.536850375367884,2047,True
47.110825332142866,-54.176262257575765,6070,True
46.57838012839294,-56.98171797866037,6057,True
48.79252386587301,-54.0222937279975,3885,True
45.3031164690116,-61.74043197460313,7521,True
46.29279096458748,-54.03588654499983,6077,True
47.55575958690477,-56.684191475000006,3894,True
45.863105108874464,-44.023205583658026,190,True
47.00315691636397,-59.17166935886805,8239,True
42.09947549999993,-64.91733599999992,7831,True
46.73824199999999,-55.698627700000024,2843,True
47.903697821212106,-56.91231229931458,8285,True
43.613026999999995,-61.436362000000045,171,True
47.110825332142866,-54.176262257575765,6070,True
49.29237063376615,-59.416173055555554,7882,True
47.14323294047622,-51.46437080000003,6096,True
44.812249338095235,-62.39618365674603,2755,True
45.626926493930895,-56.521702279322454,934,True
44.697290349999996,-61.284199599999965,7479,True
47.487087388888874,-54.14068336666668,4271,True
47.21843821809856,-56.61121302559926,5693,True
43.51372066666664,-60.458194999999954,1245,True
47.010363481834794,-57.53178588992165,7863,True
46.14822133571427,-52.14318173571428,4938,True
49.71520200000006,-56.421944366666594,3935,True
44.17122158306408,-60.680419666473455,2756,True
48.22149123168498,-53.02713188333331,2447,True
48.07952769285715,-52.60586298015875,7883,True
47.903697821212106,-56.91231229931458,6093,True
46.6090547626984,-54.990500467063484,2393,True
47.010363481834794,-57.53178588992165,8593,True
47.25862683877792,-58.740163305111544,2757,True
46.85821972407396,-56.25900693851915,3883,True
47.903697821212106,-56.91231229931458,1345,True
44.677287957539704,-59.81114691984129,2399,True
45.863105108874464,-44.023205583658026,190,True
47.66593799999997,-54.11046500000001,3187,True
43.68284311666665,-63.91501326190473,8233,True
47.12086315115441,-55.776640982684,2007,True
46.6090547626984,-54.990500467063484,8602,True
46.1701404053863,-57.26629284628706,3877,True
49.71520200000006,-56.421944366666594,3935,True
47.20755586190482,-54.17625000476194,6095,True
46.746429645238116,-55.24414116742424,4954,True
47.2090218187946,-55.69561836788082,8622,True
52.53189647222218,-58.227754722222244,3159,True
47.21843821809856,-56.61121302559926,5693,True
47.29669260119048,-52.15272933214289,7890,True
46.85821972407396,-56.25900693851915,3883,True
47.034216000000036,-55.08675253333333,1384,True
42.482207000000045,-64.5514530000001,999,True
48.36533299999999,-58.14657801666665,3186,True
46.993750671611764,-53.66363503333332,1715,True
46.85821972407396,-56.25900693851915,3883,True
45.23099066668056,-59.52475292874072,7898,True
46.454656679916354,-57.657368610593956,924,True
48.70317094791042,-52.657941943351105,8616,True
44.503256833333324,-61.42787871666665,3184,True
45.306195999999964,-56.452595,0,True
47.66593799999997,-54.11046500000001,3187,True
47.14323294047622,-51.46437080000003,6096,True
46.14822133571427,-52.14318173571428,4938,True
47.07139342279941,-58.262220723809484,2029,True
47.2090218187946,-55.69561836788082,8622,True
47.66593799999997,-54.11046500000001,3187,True
46.82593282214936,-53.17234193790117,8623,True
48.31840639689754,-60.19601087106781,2799,True
47.07139342279941,-58.262220723809484,8603,True
48.33629499999999,-58.64346884999999,6107,True
47.25862683877792,-58.740163305111544,2757,True
46.29279096458748,-54.03588654499983,6077,True
45.88068909378265,-52.097297382111535,6084,True
47.05452649470837,-58.32963121288907,2775,True
46.82593282214936,-53.17234193790117,8623,True
47.33081895440393,-58.89166708546455,1687,True
46.375640415248654,-48.85220271905593,3479,True
46.57838012839294,-56.98171797866037,6057,True
47.21843821809856,-56.61121302559926,5693,True
47.12086315115441,-55.776640982684,2007,True
48.22149123168498,-53.02713188333331,3177,True
45.19651700000006,-58.42297200000001,5276,True
48.05070888333334,-53.73138044166665,3898,True
47.66593799999997,-54.11046500000001,3187,True
47.00315691636397,-59.17166935886805,8239,True
46.556800528571415,-59.413029573809496,2035,True
46.29279096458748,-54.03588654499983,6077,True
46.1701404053863,-57.26629284628706,6434,True
48.70317094791042,-52.657941943351105,6059,True
47.36647485119046,-54.53916741190474,3166,True
46.85821972407396,-56.25900693851915,3883,True
43.829380000000036,-62.0617950000001,3555,True
47.00315691636397,-59.17166935886805,8239,True
46.97454551266163,-54.536850375367884,2777,True
46.29279096458748,-54.03588654499983,6077,True
46.482785340052985,-55.47983228058468,6058,True
46.14822133571427,-52.14318173571428,5303,True
48.05467490357145,-54.5448729706349,4972,True
46.29279096458748,-54.03588654499983,6077,True
41.40974700000003,-66.01030400000005,1365,True
45.652712779776095,-56.38091765000515,7524,True
46.482785340052985,-55.47983228058468,6058,True
46.698597800000044,-57.081733166666645,3043,True
48.22149123168498,-53.02713188333331,3177,True
45.23099066668056,-59.52475292874072,7532,True
47.33081895440393,-58.89166708546455,6436,True
47.25862683877792,-58.740163305111544,3853,True
45.88068909378265,-52.097297382111535,6084,True
46.57838012839294,-56.98171797866037,6057,True
43.42692100000006,-61.36937199999993,1978,True
46.29279096458748,-54.03588654499983,6077,True
46.1701404053863,-57.26629284628706,6434,True
45.88068909378265,-52.097297382111535,6084,True
46.675641992354876,-54.64674512692864,6098,True
46.57838012839294,-56.98171797866037,6057,True
47.00315691636397,-59.17166935886805,8239,True
46.57838012839294,-56.98171797866037,6057,True
46.18988000000001,-57.070645999999954,3975,True
47.00315691636397,-59.17166935886805,8239,True
46.45310204047622,-47.535256922619055,185,True
46.6090547626984,-54.990500467063484,8602,True
47.05452649470837,-58.32963121288907,2775,True
47.29712999999997,-54.9009472,6079,True
44.677287957539704,-59.81114691984129,2399,True
46.57838012839294,-56.98171797866037,2770,True
44.17122158306408,-60.680419666473455,2756,True
40.546325,-67.51465999999994,2462,True
45.88068909378265,-52.097297382111535,6084,True
46.85821972407396,-56.25900693851915,3883,True
47.07139342279941,-58.262220723809484,8238,True
47.21843821809856,-56.61121302559926,5693,True
46.746429645238116,-55.24414116742424,8606,True
47.010363481834794,-57.53178588992165,1653,True
46.82593282214936,-53.17234193790117,2414,True
47.00315691636397,-59.17166935886805,8239,True
47.13244663333334,-49.07102519999999,3109,True
47.00315691636397,-59.17166935886805,8239,True
47.00315691636397,-59.17166935886805,8239,True
45.12353244049006,-58.79966561287043,2767,True
42.51415800000002,-63.10141499999989,273,True
45.652712779776095,-56.38091765000515,2776,True
45.88068909378265,-52.097297382111535,6084,True
46.82593282214936,-53.17234193790117,2414,True
46.29279096458748,-54.03588654499983,6077,True
45.652712779776095,-56.38091765000515,2776,True
46.1701404053863,-57.26629284628706,6434,True
43.206215000000036,-62.620936000000064,8202,True
44.812249338095235,-62.39618365674603,2755,True
47.21843821809856,-56.61121302559926,5693,True
47.12086315115441,-55.776640982684,3833,True
44.438368999999966,-61.071690000000046,1968,True
46.675641992354876,-54.64674512692864,6098,True
43.42692100000006,-61.36937199999993,1978,True
47.07139342279941,-58.262220723809484,8238,True
46.57838012839294,-56.98171797866037,2770,True
46.97454551266163,-54.536850375367884,2777,True
46.85821972407396,-56.25900693851915,6074,True
46.82593282214936,-53.17234193790117,8623,True
46.82593282214936,-53.17234193790117,8623,True
46.29279096458748,-54.03588654499983,6077,True
44.17122158306408,-60.680419666473455,7870,True
47.2090218187946,-55.69561836788082,2413,True
46.29780240238097,-56.75195107777778,7491,True
47.49834074999999,-54.55247196666662,2044,True
47.2090218187946,-55.69561836788082,8622,True
47.010363481834794,-57.53178588992165,8593,True
52.53189647222218,-58.227754722222244,3159,True
45.652712779776095,-56.38091765000515,2776,True
47.010363481834794,-57.53178588992165,8958,True
48.31840639689754,-60.19601087106781,3895,True
47.14323294047622,-51.46437080000003,6096,True
43.613026999999995,-61.436362000000045,4189,True
47.010363481834794,-57.53178588992165,8593,True
47.05452649470837,-58.32963121288907,3506,True
47.25862683877792,-58.740163305111544,3853,True
47.05452649470837,-58.32963121288907,2775,True
48.049179245634996,-51.85125224007928,4933,True
44.438368999999966,-61.071690000000046,1968,True
46.556800528571415,-59.413029573809496,2765,True
46.57838012839294,-56.98171797866037,6057,True
47.00315691636397,-59.17166935886805,8239,True
45.652712779776095,-56.38091765000515,7524,True
47.903697821212106,-56.91231229931458,6093,True
46.69451286937234,-57.899823511976905,2039,True
47.56842670238098,-52.44216323333334,3172,True
46.1701404053863,-57.26629284628706,3877,True
46.1701404053863,-57.26629284628706,4242,True
46.17317011784603,-58.32756699022924,3862,True
46.29780240238097,-56.75195107777778,7491,True
47.00315691636397,-59.17166935886805,8239,True
48.70317094791042,-52.657941943351105,6059,True
43.42692100000006,-61.36937199999993,5265,True
46.746429645238116,-55.24414116742424,8606,True
47.13244663333334,-49.07102519999999,3109,True
46.73824199999999,-55.698627700000024,2843,True
46.69451286937234,-57.899823511976905,3500,True
47.696940913780665,-58.9677062162337,7151,True
44.17122158306408,-60.680419666473455,5678,True
47.882066737315455,-54.73386501692753,3131,True
44.494259114682535,-61.626222203860024,3119,True
45.6876819583334,-52.741027499999966,7867,True
44.92668088333334,-57.15036145238091,562,True
44.17122158306408,-60.680419666473455,2756,True
47.51112699999999,-52.44033233333338,2315,True
44.17122158306408,-60.680419666473455,5678,True
46.57838012839294,-56.98171797866037,2770,True
42.482207000000045,-64.5514530000001,999,True
46.482785340052985,-55.47983228058468,8615,True
45.652712779776095,-56.38091765000515,2776,True
35.30808799999999,-72.53813000000005,2964,True
46.69451286937234,-57.899823511976905,3134,True
48.70317094791042,-52.657941943351105,8616,True
48.33629499999999,-58.64346884999999,2455,True
46.14822133571427,-52.14318173571428,8955,True
42.47510300000003,-64.51740400000006,8183,True
46.57838012839294,-56.98171797866037,6057,True
48.19337466666664,-54.88417048333331,6812,True
53.92306549087299,-59.33249453531744,2055,True
47.33081895440393,-58.89166708546455,6436,True
44.494259114682535,-61.626222203860024,2389,True
44.17122158306408,-60.680419666473455,7870,True
48.05467490357145,-54.5448729706349,4972,True
43.85702046428568,-63.41384516309524,2761,True
46.82593282214936,-53.17234193790117,8623,True
43.829380000000036,-62.0617950000001,3555,True
47.810414150000014,-53.67943384999997,8580,True
44.091861375937924,-61.750660509260236,3863,True
47.010363481834794,-57.53178588992165,8593,True
47.903697821212106,-56.91231229931458,1345,True
46.82593282214936,-53.17234193790117,8623,True
46.97454551266163,-54.536850375367884,2777,True
48.70317094791042,-52.657941943351105,6059,True
46.97454551266163,-54.536850375367884,8621,True
47.877718608618004,-54.11130430715421,1709,True
46.85821972407396,-56.25900693851915,3883,True
47.33081895440393,-58.89166708546455,7531,True
46.556800528571415,-59.413029573809496,2765,True
45.12353244049006,-58.79966561287043,2767,True
45.74221882678573,-56.38687971152599,3882,True
47.70405287619048,-53.62668073095237,3178,True
46.91034808333335,-55.19706319166665,2796,True
47.00315691636397,-59.17166935886805,8239,True
46.85821972407396,-56.25900693851915,3883,True
47.903697821212106,-56.91231229931458,1345,True
45.12353244049006,-58.79966561287043,2767,True
47.14323294047622,-51.46437080000003,6096,True
45.12353244049006,-58.79966561287043,2767,True
46.993750671611764,-53.66363503333332,1715,True
44.677287957539704,-59.81114691984129,2764,True
46.482785340052985,-55.47983228058468,6058,True
46.1701404053863,-57.26629284628706,6434,True
42.47510300000003,-64.51740400000006,8183,True
47.289016000000004,-56.84479735000003,967,True
46.375640415248654,-48.85220271905593,8957,True
46.29279096458748,-54.03588654499983,6077,True
48.049179245634996,-51.85125224007928,5298,True
44.17122158306408,-60.680419666473455,7870,True
33.48362099999999,-74.91502899999996,2657,True
46.29279096458748,-54.03588654499983,6077,True
47.00315691636397,-59.17166935886805,8239,True
46.746429645238116,-55.24414116742424,2032,True
47.00315691636397,-59.17166935886805,2395,True
45.830053548412685,-58.91188398650792,8276,True
45.12353244049006,-58.79966561287043,2767,True
46.82593282214936,-53.17234193790117,8623,True
46.993750671611764,-53.66363503333332,1715,True
47.16894800000001,-55.50216916666669,2687,True
47.647351000000036,-57.058414999999975,2496,True
46.57838012839294,-56.98171797866037,6057,True
47.2090218187946,-55.69561836788082,5335,True
46.17317011784603,-58.32756699022924,4227,True
46.29279096458748,-54.03588654499983,6077,True
47.614605845920806,-59.092423617016244,1661,True
46.29780240238097,-56.75195107777778,7491,True
47.55575958690477,-56.684191475000006,5355,True
46.82593282214936,-53.17234193790117,8623,True
47.02223424999999,-59.19536625000008,7493,True
48.33629499999999,-58.64346884999999,2455,True
40.39199191666664,-67.38464743333327,3441,True
46.97454551266163,-54.536850375367884,2777,True
46.97454551266163,-54.536850375367884,8621,True
46.482785340052985,-55.47983228058468,2041,True
46.97454551266163,-54.536850375367884,2777,True
47.00315691636397,-59.17166935886805,8239,True
47.00315691636397,-59.17166935886805,8239,True
47.34159553650791,-55.06535271785717,969,True
48.33629499999999,-58.64346884999999,2455,True
41.40974700000003,-66.01030400000005,1365,True
47.34159553650791,-55.06535271785717,5352,True
48.31840639689754,-60.19601087106781,4991,True
46.6090547626984,-54.990500467063484,2028,True
47.00315691636397,-59.17166935886805,8239,True
47.877718608618004,-54.11130430715421,3170,True
47.12086315115441,-55.776640982684,7851,True
47.21843821809856,-56.61121302559926,5693,True
46.82593282214936,-53.17234193790117,2414,True
48.79252386587301,-54.0222937279975,3885,True
46.375640415248654,-48.85220271905593,3479,True
48.8072430357143,-53.943041151190485,1341,True
46.57838012839294,-56.98171797866037,6057,True
47.010363481834794,-57.53178588992165,8593,True
46.85821972407396,-56.25900693851915,3883,True
47.5842738916667,-54.073873843614685,3180,True
48.70317094791042,-52.657941943351105,8616,True
46.82593282214936,-53.17234193790117,8623,True
44.17122158306408,-60.680419666473455,2026,True
46.97454551266163,-54.536850375367884,8621,True
48.15117535039684,-54.16412472658728,3876,True
48.05467490357145,-54.5448729706349,4972,True
44.677287957539704,-59.81114691984129,2034,True
52.53189647222218,-58.227754722222244,1698,True
47.55575958690477,-56.684191475000006,5355,True
47.25862683877792,-58.740163305111544,2757,True
44.17122158306408,-60.680419666473455,2756,True
46.29279096458748,-54.03588654499983,6077,True
45.23099066668056,-59.52475292874072,7532,True
47.110825332142866,-54.176262257575765,3879,True
45.12353244049006,-58.79966561287043,2767,True
45.652712779776095,-56.38091765000515,2776,True
47.43312381666672,-55.803650933333344,7142,True
47.903697821212106,-56.91231229931458,8285,True
45.652712779776095,-56.38091765000515,2046,True
47.0006852047619,-59.311276495238126,2373,True
46.60558356995505,-53.94329081540403,3878,True
43.42692100000006,-61.36937199999993,1978,True
46.57838012839294,-56.98171797866037,6057,True
46.29279096458748,-54.03588654499983,6077,True
47.02537665558751,-55.59059614268643,3519,True
46.29279096458748,-54.03588654499983,6077,True
46.97454551266163,-54.536850375367884,7891,True
47.810414150000014,-53.67943384999997,3101,True
47.903697821212106,-56.91231229931458,1345,True
46.55391299999997,-56.164035000000034,2333,True
46.69451286937234,-57.899823511976905,2404,True
46.72759572222222,-52.78381340476193,1713,True
46.6090547626984,-54.990500467063484,8602,True
46.29279096458748,-54.03588654499983,6077,True
47.010363481834794,-57.53178588992165,7863,True
46.6090547626984,-54.990500467063484,2393,True
47.010363481834794,-57.53178588992165,8593,True
46.57838012839294,-56.98171797866037,6057,True
45.626926493930895,-56.521702279322454,934,True
46.60558356995505,-53.94329081540403,3878,True
46.14822133571427,-52.14318173571428,5303,True
48.19337466666664,-54.88417048333331,2064,True
47.14323294047622,-51.46437080000003,6096,True
46.97454551266163,-54.536850375367884,2777,True
46.82593282214936,-53.17234193790117,3875,True
47.33081895440393,-58.89166708546455,6436,True
46.97454551266163,-54.536850375367884,2777,True
46.85821972407396,-56.25900693851915,3883,True
46.556800528571415,-59.413029573809496,2765,True
47.13244663333334,-49.07102519999999,187,True
47.010363481834794,-57.53178588992165,8593,True
49.594484,-56.14536000000004,3200,True
48.70317094791042,-52.657941943351105,946,True
47.532163054173296,-55.28880406818178,2045,True
48.07952769285715,-52.60586298015875,7883,True
47.14323294047622,-51.46437080000003,6096,True
46.61869206666668,-55.58626999047617,4974,True
47.07139342279941,-58.262220723809484,8603,True
45.12353244049006,-58.79966561287043,2767,True
47.15937820887446,-55.47493811958872,1343,True
47.33554199999997,-58.80755099999994,6152,True
45.23099066668056,-59.52475292874072,7532,True
45.830053548412685,-58.91188398650792,606,True
47.15937820887446,-55.47493811958872,1343,True
44.818709000000005,-59.54751573333333,2840,True
47.009030000000024,-59.03328499999995,1731,True
46.82593282214936,-53.17234193790117,8623,True
44.17122158306408,-60.680419666473455,2756,True
48.70317094791042,-52.657941943351105,6059,True
46.746429645238116,-55.24414116742424,2032,True
47.15937820887446,-55.47493811958872,1343,True
47.00315691636397,-59.17166935886805,8239,True
45.88068909378265,-52.097297382111535,6084,True
43.85702046428568,-63.41384516309524,2761,True
46.675641992354876,-54.64674512692864,6098,True
46.85821972407396,-56.25900693851915,6074,True
47.903697821212106,-56.91231229931458,6093,True
47.21843821809856,-56.61121302559926,5693,True
45.830053548412685,-58.91188398650792,2432,True
45.88068909378265,-52.097297382111535,6084,True
47.33081895440393,-58.89166708546455,7531,True
46.29279096458748,-54.03588654499983,6077,True
47.00315691636397,-59.17166935886805,8239,True
47.4598812225108,-56.362272607692304,1669,True
45.0081122246867,-61.699786061048464,1678,True
46.69451286937234,-57.899823511976905,2404,True
48.8072430357143,-53.943041151190485,3167,True
46.29279096458748,-54.03588654499983,6077,True
46.18988000000001,-57.070645999999954,3975,True
46.1701404053863,-57.26629284628706,6434,True
47.00315691636397,-59.17166935886805,8239,True
45.12353244049006,-58.79966561287043,2767,True
44.503256833333324,-61.42787871666665,1358,True
46.97454551266163,-54.536850375367884,2777,True
46.17317011784603,-58.32756699022924,3862,True
45.863105108874464,-44.023205583658026,190,True
43.01379900000006,-47.387429999999995,2664,True
48.33629499999999,-58.64346884999999,2455,True
47.55575958690477,-56.684191475000006,5355,True
46.97454551266163,-54.536850375367884,5334,True
43.613026999999995,-61.436362000000045,171,True
43.613026999999995,-61.436362000000045,171,True
47.2090218187946,-55.69561836788082,8622,True
47.532163054173296,-55.28880406818178,2045,True
46.72759572222222,-52.78381340476193,1713,True
45.74221882678573,-56.38687971152599,3882,True
46.29279096458748,-54.03588654499983,6077,True
48.70317094791042,-52.657941943351105,6059,True
47.21843821809856,-56.61121302559926,5693,True
46.17317011784603,-58.32756699022924,3862,True
46.36743900000002,-56.84988933333333,1655,True
47.66593799999997,-54.11046500000001,3187,True
44.17122158306408,-60.680419666473455,7870,True
45.12353244049006,-58.79966561287043,2767,True
35.30808799999999,-72.53813000000005,2964,True
46.723212920928454,-54.35269318947365,3155,True
48.19337466666664,-54.88417048333331,2064,True
46.746429645238116,-55.24414116742424,8606,True
47.05452649470837,-58.32963121288907,2775,True
46.57838012839294,-56.98171797866037,6057,True
46.60071400000002,-55.31372336666667,1746,True
47.14323294047622,-51.46437080000003,6096,True
46.29279096458748,-54.03588654499983,6077,True
46.85821972407396,-56.25900693851915,3883,True
46.82593282214936,-53.17234193790117,2414,True
48.70317094791042,-52.657941943351105,6059,True
44.17122158306408,-60.680419666473455,1660,True
47.66593799999997,-54.11046500000001,3187,True
45.19651700000006,-58.42297200000001,5276,True
46.82593282214936,-53.17234193790117,8623,True
46.91353456520428,-55.214453190476185,3146,True
46.556800528571415,-59.413029573809496,2765,True
46.6090547626984,-54.990500467063484,8602,True
46.29279096458748,-54.03588654499983,6077,True
46.993750671611764,-53.66363503333332,1715,True
46.993750671611764,-53.66363503333332,3176,True
46.1701404053863,-57.26629284628706,2051,True
42.303461599999984,-63.01546959999992,8188,True
45.652712779776095,-56.38091765000515,2046,True
47.985754282215005,-53.764083246608976,5006,True
45.88068909378265,-52.097297382111535,6084,True
47.2090218187946,-55.69561836788082,2413,True
46.97454551266163,-54.536850375367884,4603,True
46.57838012839294,-56.98171797866037,6057,True
48.212605802849936,-59.81261136273448,3530,True
